,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,number_of_labels,label_coordinates,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B101177267,72.63023092941177,0.0,30.63319531077837,255,1245.0,33,18,0.23529411764705882,0.1357614630773266,0.0,de,1055.9961941386716,569370,0.27758385430045407,0.45705882352941174,0.8297527361167409,4.1939,537.0806215077196,55.60937535745243,172.57288824244736,10.305488924390186,0.5989807122030459,10.737496648035515,0.0,2,"[(4, 1594, 860, 2063), (23, 2070, 636, 2441)]",734.5,420.0,335.73575919165955,628887.0,0.0
B101177275,68.90333625,0.0,31.989987113414788,64,305.0,12,7,0.296875,0.0319746195315109,0.0,en,188.9990635199882,134044,0.1848738064214049,0.46058823529411763,0.8941605839416058,4.1922,256.17149375771555,63.772654077232644,184.15615571776155,7.793196889461381,0.43848431408644284,8.896253008151474,0.0,1,"[(17, 2152, 599, 2445)]",582.0,293.0,0.0,170526.0,0.0
B101177363,54.210489666666675,0.0,37.77762139941331,60,317.0,15,8,0.43333333333333335,0.04820603696391618,0.0,de,188.5709249794813,202663,0.1875257781991822,0.46941176470588236,0.9035584310553983,4.2041,355.79930336266443,62.478552366193675,178.56581361052307,13.595046977950096,0.555975831939594,8.616906330513995,0.04681170292573143,1,"[(32, 1978, 720, 2443)]",688.0,465.0,0.0,319920.0,0.0
B101177401,44.37551718571429,0.0,32.9627006600837,70,210.0,17,5,0.6285714285714286,0.0720389780154486,1.0,en,48.9996693531163,303104,0.35553326180202544,0.46441176470588236,0.8341414141414142,4.2075,268.54457838935895,42.25019564394365,190.2583990493167,7.065527985739751,0.5063180735464425,8.539444095143276,0.0,1,"[(34, 2059, 644, 2442)]",610.0,383.0,0.0,233630.0,0.0
B101177406,65.40761620967741,0.0,30.908686759557543,62,410.0,21,15,0.3225806451612903,0.03498055028462998,0.0,de,193.71342271058396,147478,0.2037573168855541,0.4638235294117647,0.8717741935483871,4.216,343.42438003657344,50.37758071259379,172.7646048387097,11.500863140417458,0.6486384705961928,10.916652710572238,0.06393647039539159,1,"[(9, 2017, 775, 2463)]",766.0,446.0,0.0,341636.0,0.0
B101177471,44.3762058372093,0.0,32.32006078578603,43,120.0,4,2,0.5581395348837209,0.054176881603442854,1.0,zz,0.0,224081,0.3180254478554341,0.4585294117647059,0.9126592683929305,4.1361,257.3795625618124,41.438659501136996,190.17562921592804,7.06623727666159,0.5063180735464617,7.558970616539428,0.0,1,"[(41, 2036, 641, 2406)]",600.0,370.0,0.0,222000.0,0.0
B101177487,58.392930833333345,0.0,30.005048186601424,30,108.0,20,6,0.4,0.06887284683010507,0.0,en,34.28552367675681,289080,0.42619537069013336,0.36970588235294116,0.9155528554070473,4.1973,271.66825985576764,56.072659145178164,189.48934839063207,8.176416744097397,0.38882655569328567,9.401065788599599,0.0,1,"[(25, 2070, 641, 2445)]",616.0,375.0,0.0,231000.0,0.0
B101177542,74.33575593589742,0.0,28.33049410691603,78,321.0,10,3,0.20512820512820512,0.028160032493907392,0.0,en,358.28420383034495,117861,0.18697360896266457,0.45676470588235296,0.8978472786352559,4.1854,275.662910166501,56.48011756918926,201.22920676637835,6.948217135757634,0.4384843140864191,9.08305210482302,0.0,1,"[(19, 2193, 663, 2445)]",644.0,252.0,0.0,162288.0,0.0
B101177548,70.3902836862745,0.0,32.280112704044605,51,254.0,10,1,0.27450980392156865,0.06741707749006845,0.0,zz,0.0,281709,0.3139962123924383,0.46058823529411763,0.903580146460537,4.1786,245.4315747649701,42.14171105188164,219.50570382424735,3.3991621595749772,0.3209927962332443,5.899913449265614,0.0,1,"[(34, 1977, 701, 2428)]",667.0,451.0,0.0,300817.0,0.0
B101177620,46.5790031875,0.0,35.29025964367543,48,178.0,19,8,0.5625,0.053513513513513515,1.0,af,54.99978202658184,225522,0.36363810867579105,0.4555882352941176,0.8612343686970553,4.2143,207.60329889841995,34.90472350326662,194.89172412974872,6.06695228151769,0.48148919434988763,9.668233832381912,0.00781444481724806,1,"[(4, 2001, 595, 2470)]",591.0,469.0,0.0,277179.0,0.0
B101177679,65.16909433884298,0.0,31.985790684726048,121,496.0,24,15,0.35537190082644626,0.07818671112169565,0.0,de,372.3200579722633,328306,0.2736042954845371,0.47294117647058825,0.8678137651821862,4.199,318.52330452729245,40.583018407188206,206.5343850916885,3.586065729935699,0.2349830357063457,10.806801130944898,0.0,3,"[(65, 2046, 655, 2420), (389, 1244, 754, 1556), (717, 2072, 1298, 2384)]",512.0,332.6666666666667,708.0951364203981,515812.0,0.0
B101177706,58.25119072727272,0.0,37.917700534198055,22,111.0,9,6,0.4090909090909091,0.06473765976979026,0.0,de,36.99982019774719,275025,0.3233216963809092,0.4555882352941176,0.8923569427771109,4.2483,307.84947903064875,54.351403922027934,161.0436042652355,13.856345126285808,0.6601615935334039,9.893245218008765,0.22730333968243474,1,"[(26, 2087, 645, 2478)]",619.0,391.0,0.0,242029.0,0.0
B101177746,44.46330113580247,0.0,33.64174255885933,81,390.0,26,7,0.6172839506172839,0.12460072963113093,1.0,de,20.71418445608428,522563,0.23456968162096797,0.46176470588235297,0.8319821645723551,4.1939,331.4337600702757,34.825094138702376,203.02166432199147,5.720387944395432,0.4881420724795671,7.158028601848293,0.0,2,"[(6, 1584, 869, 2055), (26, 2071, 633, 2440)]",735.0,420.0,343.265294633757,630456.0,0.0
B101177769,63.51259768235295,0.0,31.8131276064774,85,408.0,29,14,0.36470588235294116,0.03996416708079408,0.0,en,263.39428292668373,152795,0.15183406004621272,0.46558823529411764,0.8392618941751889,3.8233,308.39364102027633,35.73557876447112,180.67793895326028,9.495596735804149,0.5311469527430194,8.929235144893504,0.05486358244365362,2,"[(7, 1258, 511, 2101), (4, 2111, 530, 2243)]",515.0,487.5,462.0114311356376,494304.0,0.0
B101177788,67.9454575774648,0.0,29.80335957920199,71,347.0,27,18,0.29577464788732394,0.07002951802961249,0.0,de,97.95200723742583,296554,0.3998563790656556,0.4673529411764706,0.8338016860698515,4.2347,258.8357512623788,34.68655053103039,188.90114482726048,7.750789430183956,0.5063180735464594,9.96968176758784,0.005511937403865445,2,"[(37, 2057, 629, 2452), (4, 1095, 791, 2045)]",689.5,672.5,583.243999111864,981490.0,0.0
B101177806,71.93690057142858,0.0,31.57858644470197,56,292.0,17,8,0.21428571428571427,0.02511606758244388,0.0,en,194.5706270149846,104950,0.1963532344560528,0.4726470588235294,0.9076484947111473,4.1786,409.6113864175422,45.43095266392922,220.04931795338152,4.4518338678026135,0.22833015757664854,7.961569618684263,0.0,1,"[(423, 2004, 885, 2437)]",462.0,433.0,0.0,200046.0,0.0
B101177857,41.336804984126985,0.0,31.832956610915854,63,186.0,12,4,0.6984126984126984,0.03281698550309283,1.0,zz,0.0,137408,0.2893987506679356,0.4632352941176471,0.8400324807145757,4.1871,190.83814096316223,39.293748874594726,223.01564328532874,2.3973033842038642,0.09266263865660021,10.455586492654053,0.0,1,"[(30, 1965, 723, 2435)]",693.0,470.0,0.0,325710.0,0.0
B101177950,80.28760704235293,0.0,20.76316614820937,425,2381.0,35,12,0.1011764705882353,0.10910628423797335,0.0,de,2271.989993092756,456097,0.1717502407199195,0.47147058823529414,0.8355022366815779,4.1803,570.7912473724803,42.166367236511356,216.0723450470062,4.424536755735234,0.34582167542982695,12.102851416396387,0.015648666364140574,2,"[(8, 2251, 595, 2448), (15, 1063, 840, 2265)]",706.0,699.5,643.018370655147,1107289.0,0.0
B101177987,56.51128453846153,0.0,35.10357885758752,39,195.0,12,8,0.48717948717948717,0.027221863104216044,0.0,pt,27.999815649098892,113703,0.22717218374619746,0.48294117647058826,0.8559218559218559,4.1769,414.06177597232386,50.44470427091281,206.38999569058393,5.309066772007949,0.32099279623325383,11.843154115208714,0.0,1,"[(50, 1955, 661, 2414)]",611.0,459.0,0.0,280449.0,0.0
B101178008,67.17030995238095,0.0,31.02945780389281,21,108.0,10,5,0.38095238095238093,0.05365244760247025,0.0,zz,0.0,225013,0.4163781795871399,0.4761764705882353,0.8871098500202675,4.1939,241.85915539428956,41.62862921391509,220.62604973890652,3.1499282290946375,0.18532527731319434,7.937861443026347,0.0,1,"[(64, 2032, 658, 2410)]",594.0,378.0,0.0,224532.0,0.0
B101178019,69.75619041935484,10.239609,27.831658153640642,31,131.0,9,7,0.3225806451612903,0.04895411573720397,0.0,en,25.99992376910438,205059,0.21644753300807,0.4676470588235294,0.8841314935064936,4.1888,279.19056044411917,44.01944124631336,213.71287767379678,4.3895359052712,0.2713350378401079,10.950232422547368,0.032117042502729364,1,"[(21, 2180, 829, 2443)]",808.0,263.0,0.0,212504.0,0.0
B101178041,84.68275381481479,0.0,23.094668605269344,54,298.0,17,9,0.09259259259259259,0.07657581951699599,0.0,de,76.28535964186874,303447,0.36442203226919223,0.5241176470588236,0.854997854997855,3.9627,264.9678051470091,42.391273444123364,218.38430665960078,5.024466399172281,0.4136554348898556,7.460674270451733,0.0009205023585882234,1,"[(861, 1853, 1548, 2310)]",687.0,457.0,0.0,313959.0,0.0
B101178136,80.13522648101265,0.0,27.225284694594173,79,430.0,18,10,0.16455696202531644,0.0,0.0,it,134.28516371819046,0,0.0,0.5,0.5,4.1956,374.8004463780345,47.47955064994921,212.96916817618458,5.831021308036991,0.345821675429821,10.645758260119115,0.0,1,"[(21, 2028, 621, 2441)]",600.0,413.0,0.0,247800.0,0.0
