,number_of_labels,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B100739718,0.6666666666666666,0.2964757709251101,0.169002473206925,0.15806424473043984,0.10977436244197915,0.0
B100739811,0.3333333333333333,0.3568281938325991,0.24154987633965375,0.0,0.09373785472113651,0.0
B100739847,0.0,0.0,0.0,0.0,0.0,0.0
B100739853,0.3333333333333333,0.27312775330396477,0.1640560593569662,0.0,0.048731203452971904,0.0
B100740373,0.3333333333333333,0.560352422907489,0.4517724649629019,0.0,0.2753151058041399,0.0
B100740374,0.3333333333333333,0.5550660792951542,0.4443528441879637,0.0,0.26823885162142436,0.0
B100740870,0.3333333333333333,0.6370044052863436,0.4229183841714757,0.0,0.2929867827768492,0.0
B100740967,0.3333333333333333,0.6246696035242291,0.41879637262984337,0.0,0.28451313033009884,0.0
B100745767,0.3333333333333333,0.5092511013215859,0.2671063478977741,0.0,0.1479330512732202,0.0
B100747606,0.3333333333333333,0.35154185022026435,0.20774938169826876,0.0,0.07942656905153865,0.0
B100747642,0.3333333333333333,0.38502202643171807,0.24402308326463315,0.0,0.10217990969442084,0.0
B100747702,0.0,0.0,0.0,0.0,0.0,0.0
B100747711,0.0,0.0,0.0,0.0,0.0,0.0
B100747715,0.3333333333333333,0.3814977973568282,0.21269579554822754,0.0,0.08824700376957859,0.0
B100747780,0.0,0.0,0.0,0.0,0.0,0.0
B100747782,0.0,0.0,0.0,0.0,0.0,0.0
B100747926,0.3333333333333333,0.3392070484581498,0.3643858202802968,0.0,0.13442355149282265,0.0
B100748070,0.6666666666666666,0.745374449339207,0.421681780708986,0.07743454455356222,0.7047295098283942,0.0
B100752275,0.3333333333333333,0.5162995594713656,0.33553173948887055,0.0,0.18840151541482744,0.0
B100752305,0.3333333333333333,0.7162995594713657,0.34047815333882936,0.0,0.26523630170531565,0.0
B100752312,0.3333333333333333,0.5920704845814978,0.35614179719703215,0.0,0.2293218234269988,0.0
B100752817,0.3333333333333333,0.5497797356828195,0.4220939818631492,0.0,0.2523753400678082,0.0
B100755245,0.6666666666666666,0.38017621145374453,0.2782357790601814,0.23741194604789037,0.23021524198925056,0.0
B100755420,0.3333333333333333,0.24669603524229075,0.20362737015663646,0.0,0.054632031622751445,0.0
B100755436,0.0,0.0,0.0,0.0,0.0,0.0
B100755462,0.6666666666666666,0.31233480176211453,0.18920032976092332,0.15484869880665814,0.13042489122569761,0.0
B100755465,0.3333333333333333,0.5321585903083701,0.37675185490519375,0.0,0.21804468514697567,0.0
B100755466,0.3333333333333333,0.4405286343612335,0.29760923330585326,0.0,0.14258359901542272,0.0
B100755491,1.0,0.37738619676945667,0.12338554547952733,0.32151141015213786,0.18664232607960668,0.0
B100755511,0.3333333333333333,0.39823788546255506,0.23577906018136852,0.0,0.1021167147474888,0.0
B100755615,0.3333333333333333,0.49779735682819387,0.2679307502061006,0.0,0.1450521516299557,0.0
B100755640,0.3333333333333333,0.35330396475770925,0.20857378400659524,0.0,0.08014146188870738,0.0
B100755659,0.3333333333333333,0.2607929515418502,0.21022258862324816,0.0,0.05962443243038287,0.0
B100755689,0.3333333333333333,0.3568281938325991,0.21516900247320692,0.0,0.08350027331814548,0.0
B100755690,0.3333333333333333,0.36475770925110135,0.20939818631492169,0.0,0.08306659799482434,0.0
B100755692,0.3333333333333333,0.5127753303964758,0.3396537510305029,0.0,0.18941421443941345,0.0
B100755703,0.3333333333333333,0.5788546255506608,0.3800494641384996,0.0,0.23925369927420606,0.0
B100755715,0.3333333333333333,0.3629955947136564,0.22423742786479803,0.0,0.08852348166240628,0.0
B100755754,0.3333333333333333,0.386784140969163,0.24237427864798022,0.0,0.10195398775913879,0.0
B100755825,0.3333333333333333,0.494273127753304,0.27617477328936524,0.0,0.1484567793959195,0.0
B100755850,0.3333333333333333,0.4088105726872247,0.13767518549051938,0.0,0.06121062559837716,0.0
B100755909,0.3333333333333333,0.4308370044052864,0.3726298433635614,0.0,0.1745981591311959,0.0
B100755918,0.3333333333333333,0.5154185022026432,0.34047815333882936,0.0,0.19085268941895409,0.0
B100755956,0.0,0.0,0.0,0.0,0.0,0.0
B100755987,0.3333333333333333,0.4669603524229075,0.3083264633140973,0.0,0.15658127976087033,0.0
B100756570,0.3333333333333333,0.5453744493392071,0.3577906018136851,0.0,0.21221337141882138,0.0
B100757563,0.3333333333333333,0.4995594713656388,0.2720527617477329,0.0,0.1478050815056828,0.0
B100758134,0.3333333333333333,0.5506607929515419,0.4476504534212696,0.0,0.2680848139382775,0.0
B100758638,0.6666666666666666,0.5079295154185022,0.2720527617477329,0.123769781659186,0.3367777212534086,0.0
B100761468,0.3333333333333333,0.5039647577092511,0.33635614179719703,0.0,0.18435229919015678,0.0
B100763148,0.3333333333333333,0.5682819383259912,0.3643858202802968,0.0,0.22520309276070286,0.0
B100763246,0.3333333333333333,0.5726872246696035,0.34872217642209397,0.0,0.21719313323706638,0.0
B100766268,0.3333333333333333,0.5841409691629956,0.3462489694971146,0.0,0.21996581153370978,0.0
B100766282,0.3333333333333333,0.5779735682819384,0.34872217642209397,0.0,0.21919799292848546,0.0
B100839993,0.0,0.0,0.0,0.0,0.0,0.0
B100846207,0.3333333333333333,0.3814977973568282,0.23907666941467437,0.0,0.0991923685782085,0.0
B100846226,0.3333333333333333,0.39118942731277534,0.2407254740313273,0.0,0.1024137309980694,0.0
B100848091,0.3333333333333333,0.520704845814978,0.4154987633965375,0.0,0.23529374591207688,0.0
B101000048,0.3333333333333333,0.5585903083700441,0.36108821104699096,0.0,0.21935914004316218,0.0
B101000107,0.3333333333333333,0.3638766519823789,0.21516900247320692,0.0,0.08514966143307182,0.0
B101000132,0.3333333333333333,0.3973568281938326,0.21929101401483925,0.0,0.09476556254561885,0.0
B101000558,0.3333333333333333,0.3973568281938326,0.23000824402308326,0.0,0.09939696221890099,0.0
B101000559,0.3333333333333333,0.3524229074889868,0.21681780708985984,0.0,0.08310135521563697,0.0
B101000598,0.3333333333333333,0.3392070484581498,0.23742786479802144,0.0,0.08758819644781204,0.0
B101000607,0.6666666666666666,0.3925110132158591,0.21764220939818632,0.19855036239253795,0.2012608971786616,0.0
B101000613,0.3333333333333333,0.40969162995594716,0.2267106347897774,0.0,0.101013172986688,0.0
B101000630,0.3333333333333333,0.5700440528634362,0.3083264633140973,0.0,0.19114733585902471,0.0
B101000674,0.3333333333333333,0.3568281938325991,0.25556471558120364,0.0,0.09917656984147548,0.0
B101000677,0.3333333333333333,0.4167400881057269,0.2720527617477329,0.0,0.12330124083278302,0.0
B101000722,0.3333333333333333,0.36740088105726876,0.3751030502885408,0.0,0.14987866570189048,0.0
B101000725,0.3333333333333333,0.4440528634361234,0.2737015663643858,0.0,0.1321785510030618,0.0
B101000743,0.3333333333333333,0.4,0.2225886232481451,0.0,0.09683045743662337,0.0
B101000757,0.3333333333333333,0.3233480176211454,0.11294311624072548,0.0,0.03971723420995257,0.0
B101000823,0.3333333333333333,0.3638766519823789,0.23577906018136852,0.0,0.09330575927148865,0.0
B101000828,0.3333333333333333,0.37356828193832603,0.2662819455894477,0.0,0.10818342965296496,0.0
B101000830,0.3333333333333333,0.34625550660792953,0.2407254740313273,0.0,0.09064999162666953,0.0
B101000853,0.3333333333333333,0.31982378854625554,0.11129431162407255,0.0,0.03871085468005978,0.0
B101000872,0.0,0.0,0.0,0.0,0.0,0.0
B101000875,0.3333333333333333,0.36740088105726876,0.21022258862324816,0.0,0.08399793352523532,0.0
B101000952,0.3333333333333333,0.48810572687224674,0.22753503709810388,0.0,0.1207845020712144,0.0
B101000954,0.3333333333333333,0.3638766519823789,0.21269579554822754,0.0,0.0841709296924618,0.0
B101000964,0.3333333333333333,0.36211453744493394,0.25061830173124483,0.0,0.09869786811846526,0.0
B101001081,0.3333333333333333,0.6237885462555066,0.460840890354493,0.0,0.3126348817148581,0.0
B101002130,0.3333333333333333,0.5162995594713656,0.33800494641385,0.0,0.18979022437365908,0.0
B101002285,0.6666666666666666,0.5889867841409692,0.3342951360263809,0.2637256909548972,0.42765916437321677,0.0
B101004379,0.3333333333333333,0.6325991189427314,0.46166529266281947,0.0,0.3176178032804497,0.0
B101004992,0.3333333333333333,0.5973568281938326,0.2514427040395713,0.0,0.16335103845096546,0.0
B101007298,0.3333333333333333,0.694273127753304,0.4229183841714757,0.0,0.3193272265949615,0.0
B101007561,0.3333333333333333,0.5770925110132159,0.2629843363561418,0.0,0.16505335233394738,0.0
B101008236,0.3333333333333333,0.5682819383259912,0.26215993404781535,0.0,0.16202394456539257,0.0
B101008263,0.3333333333333333,0.5903083700440529,0.2522671063478978,0.0,0.161952850250094,0.0
B101008656,0.3333333333333333,0.5312775330396476,0.38499587798845836,0.0,0.22244700313762913,0.0
B101011014,0.3333333333333333,0.5066079295154186,0.24237427864798022,0.0,0.13353882223577404,0.0
B101011021,0.3333333333333333,0.6581497797356829,0.42786479802143446,0.0,0.3062529820115584,0.0
B101011033,0.3333333333333333,0.5929515418502203,0.3709810387469085,0.0,0.2392323709796165,0.0
B101011142,0.3333333333333333,0.6123348017621145,0.45507007419620776,0.0,0.30305136801261373,0.0
B101011160,0.3333333333333333,0.5823788546255507,0.32646331409727947,0.0,0.20677070661429914,0.0
B101011200,0.3333333333333333,0.4995594713656388,0.2333058532563891,0.0,0.12675405474578252,0.0
B101011235,0.3333333333333333,0.7444933920704846,0.4872217642209398,0.0,0.3944905065390972,0.0
B101011236,0.3333333333333333,0.573568281938326,0.27040395713107995,0.0,0.1686736328563168,0.0
B101011280,0.3333333333333333,0.3612334801762115,0.2868920032976092,0.0,0.11270818785329925,0.0
B101011441,0.6666666666666666,0.5286343612334802,0.5012366034624897,0.3438939288189814,0.5758607941708981,0.0
B101011448,0.3333333333333333,0.6343612334801763,0.27617477328936524,0.0,0.1905327650001106,0.0
B101011525,0.0,0.0,0.0,0.0,0.0,0.0
B101011629,0.6666666666666666,0.6079295154185023,0.28730420445177246,0.23192617658922038,0.3739758468912826,0.0
B101011681,0.6666666666666666,0.4114537444933921,0.20239076669414674,0.16540137329552393,0.17714175574521063,0.0
B101011720,0.3333333333333333,0.758590308370044,0.43281121187139326,0.0,0.357071198586961,0.0
B101011755,0.3333333333333333,0.43436123348017625,0.2110469909315746,0.0,0.09969634827999153,0.0
B101011756,0.3333333333333333,0.5127753303964758,0.2522671063478978,0.0,0.14068143111276823,0.0
B101011770,0.0,0.0,0.0,0.0,0.0,0.0
B101011783,0.3333333333333333,0.44933920704845814,0.16240725474031328,0.0,0.0793649539782799,0.0
B101011785,0.3333333333333333,0.5348017621145374,0.3314097279472383,0.0,0.19275564725844524,0.0
B101011818,0.3333333333333333,0.5312775330396476,0.35696619950535863,0.0,0.20625171811261972,0.0
B101011886,0.3333333333333333,0.6343612334801763,0.3388293487221764,0.0,0.23375810870162822,0.0
B101011895,0.6666666666666666,0.4762114537444934,0.18961253091508656,0.4117325088563186,0.22223056044438688,0.0
B101011917,0.3333333333333333,0.6995594713656388,0.4237427864798021,0.0,0.3223858620264724,0.0
B101011930,0.3333333333333333,0.44317180616740093,0.26380873866446825,0.0,0.12714823322727115,0.0
B101011980,0.3333333333333333,0.7471365638766521,0.4905193734542457,0.0,0.3985705303003972,0.0
B101012041,0.3333333333333333,0.6,0.3734542456718879,0.0,0.2436899845488355,0.0
B101012058,0.3333333333333333,0.5198237885462555,0.3058532563891179,0.0,0.17290927417443702,0.0
B101012139,0.3333333333333333,0.6114537444933921,0.36521022258862323,0.0,0.24285976093351577,0.0
B101012158,0.3333333333333333,0.4035242290748899,0.18384171475680133,0.0,0.0806794088744664,0.0
B101012281,0.3333333333333333,0.5594713656387665,0.3297609233305853,0.0,0.20064395650923753,0.0
B101012284,0.0,0.0,0.0,0.0,0.0,0.0
B101012343,0.3333333333333333,0.5814977973568283,0.3528441879637263,0.0,0.22314135761704496,0.0
B101012393,0.3333333333333333,0.5533039647577093,0.32728771640560594,0.0,0.1969438923663664,0.0
B101012493,0.0,0.0,0.0,0.0,0.0,0.0
B101012547,0.3333333333333333,0.5189427312775331,0.3330585325638912,0.0,0.18797020990201624,0.0
B101012558,0.3333333333333333,0.5268722466960353,0.3619126133553174,0.0,0.20737579823117344,0.0
B101012691,0.3333333333333333,0.6317180616740088,0.2901896125309151,0.0,0.19936741858121027,0.0
B101012729,0.0,0.0,0.0,0.0,0.0,0.0
B101012732,0.3333333333333333,0.7400881057268722,0.4872217642209398,0.0,0.3921562431867948,0.0
B101012755,0.3333333333333333,0.4960352422907489,0.3239901071723001,0.0,0.17478063454046217,0.0
B101012790,0.6666666666666666,0.4647577092511013,0.21310799670239078,0.1768785730567379,0.21538259800746334,0.0
B101012797,0.3333333333333333,0.5568281938325992,0.32893652102225884,0.0,0.19919679222449374,0.0
B101012804,0.3333333333333333,0.5356828193832599,0.35696619950535863,0.0,0.20796193136396815,0.0
B101012846,0.3333333333333333,0.4933920704845815,0.3511953833470734,0.0,0.18844733175135317,0.0
B101012920,0.6666666666666666,0.4374449339207049,0.1863149216817807,0.15702482982112573,0.17676732568463827,0.0
B101012983,0.3333333333333333,0.5348017621145374,0.3099752679307502,0.0,0.1802888641024264,0.0
B101017458,0.3333333333333333,0.3251101321585903,0.16240725474031328,0.0,0.05742287846663781,0.0
B101017468,0.3333333333333333,0.5101321585903084,0.44105523495465787,0.0,0.24469478420505497,0.0
B101017481,0.3333333333333333,0.5092511013215859,0.29760923330585326,0.0,0.16482664046182868,0.0
B101017599,0.3333333333333333,0.5171806167400881,0.24237427864798022,0.0,0.13632571939547714,0.0
B101017613,0.3333333333333333,0.7339207048458151,0.49876339653751034,0.0,0.39810051788259015,0.0
B101017666,0.3333333333333333,0.5788546255506608,0.3602638087386645,0.0,0.2267979752339003,0.0
B101017672,0.3333333333333333,0.4555066079295154,0.2629843363561418,0.0,0.13027875291091726,0.0
B101017691,0.3333333333333333,0.5718061674008811,0.3709810387469085,0.0,0.23070105314379064,0.0
B101017705,0.3333333333333333,0.6334801762114538,0.2786479802143446,0.0,0.1919720299164879,0.0
B101017720,0.0,0.0,0.0,0.0,0.0,0.0
B101017749,0.0,0.0,0.0,0.0,0.0,0.0
B101017752,0.3333333333333333,0.5462555066079295,0.427040395713108,0.0,0.2536961144586879,0.0
B101017767,0.3333333333333333,0.5286343612334802,0.3503709810387469,0.0,0.20143389334588807,0.0
B101017787,0.3333333333333333,0.5180616740088106,0.34047815333882936,0.0,0.1918314211595641,0.0
B101018274,0.3333333333333333,0.40969162995594716,0.26380873866446825,0.0,0.11754260129360057,0.0
B101018401,0.0,0.0,0.0,0.0,0.0,0.0
B101018515,0.0,0.0,0.0,0.0,0.0,0.0
B101018522,0.3333333333333333,0.6255506607929515,0.3874690849134378,0.0,0.2636019223902857,0.0
B101018544,0.3333333333333333,0.38061674008810575,0.17642209398186315,0.0,0.07302808067466926,0.0
B101018670,0.3333333333333333,0.38061674008810575,0.24319868095630667,0.0,0.100669550462745,0.0
B101018685,0.3333333333333333,0.5118942731277534,0.34047815333882936,0.0,0.1895477137648074,0.0
B101018767,0.6666666666666666,0.35330396475770925,0.15127782357790603,0.4090211939717924,0.11800945396406104,0.0
B101018873,0.3333333333333333,0.3797356828193833,0.2967848309975268,0.0,0.12256659957469801,0.0
B101018882,0.3333333333333333,0.5057268722466961,0.33388293487221765,0.0,0.18363661641615137,0.0
B101018888,0.0,0.0,0.0,0.0,0.0,0.0
B101018961,0.3333333333333333,0.3629955947136564,0.21764220939818632,0.0,0.0859198498488061,0.0
B101019087,0.3333333333333333,0.4,0.25556471558120364,0.0,0.1111757103901972,0.0
B101019088,0.3333333333333333,0.4,0.25474031327287716,0.0,0.11081707906635786,0.0
B101019142,0.3333333333333333,0.3859030837004405,0.3107996702390767,0.0,0.1304391100887573,0.0
B101019147,0.0,0.0,0.0,0.0,0.0,0.0
B101019171,0.3333333333333333,0.5118942731277534,0.33800494641385,0.0,0.18817085385852547,0.0
B101019216,0.3333333333333333,0.37356828193832603,0.22176422093981862,0.0,0.09009703584101415,0.0
B101019237,0.3333333333333333,0.3770925110132159,0.22341302555647155,0.0,0.091623193809423,0.0
B101019252,0.3333333333333333,0.3524229074889868,0.2069249793899423,0.0,0.07930965839971436,0.0
B101019268,0.6666666666666666,0.39911894273127757,0.22176422093981862,0.17460570409937876,0.19206524246321266,0.0
B101019269,0.3333333333333333,0.5110132158590308,0.33635614179719703,0.0,0.18693065302498413,0.0
B101019281,0.3333333333333333,0.3973568281938326,0.24979389942291838,0.0,0.10794723853880644,0.0
B101019291,0.3333333333333333,0.4008810572687225,0.25309150865622426,0.0,0.11034232702753088,0.0
B101019331,0.3333333333333333,0.39911894273127757,0.25061830173124483,0.0,0.10878378164881937,0.0
B101019333,0.3333333333333333,0.5092511013215859,0.3371805441055235,0.0,0.1867426480578613,0.0
B101019369,0.3333333333333333,0.3973568281938326,0.25061830173124483,0.0,0.10830350005213583,0.0
B101019417,0.3333333333333333,0.36211453744493394,0.2110469909315746,0.0,0.08311399420502337,0.0
B101019436,0.3333333333333333,0.4440528634361234,0.3017312448474856,0.0,0.14571490863590547,0.0
B101019521,0.3333333333333333,0.36916299559471366,0.21681780708985984,0.0,0.08704866958837972,0.0
B101019587,0.3333333333333333,0.3656387665198238,0.20939818631492169,0.0,0.08326724195133357,0.0
B101019701,0.3333333333333333,0.3550660792951542,0.16735366859027206,0.0,0.06462394266954415,0.0
B101019709,0.3333333333333333,0.3709251101321586,0.22506183017312448,0.0,0.09078981044675669,0.0
B101019757,0.3333333333333333,0.3568281938325991,0.30255564715581207,0.0,0.11741226171555323,0.0
B101019818,0.3333333333333333,0.4378854625550661,0.19950535861500412,0.0,0.09500886309130722,0.0
B101021324,0.6666666666666666,0.5409691629955947,0.3619126133553174,0.27867084245463264,0.42533990982081077,0.0
B101021357,0.3333333333333333,0.5171806167400881,0.23907666941467437,0.0,0.13447094770302168,0.0
B101021358,0.6666666666666666,0.4982378854625551,0.28318219291014013,0.36700885006748163,0.3081867473876789,0.0
B101021422,1.0,0.4143906020558003,0.17339928551799944,0.5571552377862704,0.24204059643390916,0.0
B101021448,0.6666666666666666,0.40528634361233484,0.20610057708161583,0.6233691881923272,0.19021679026545038,0.0
B101021466,0.3333333333333333,0.5594713656387665,0.2069249793899423,0.0,0.12590408270954656,0.0
B101021662,0.3333333333333333,0.6766519823788546,0.528441879637263,0.0,0.38887642544102174,0.0
B101021743,0.3333333333333333,0.5488986784140969,0.31986809563066776,0.0,0.19094669190251548,0.0
B101021753,0.3333333333333333,0.5180616740088106,0.30420445177246497,0.0,0.17139417532174128,0.0
B101021773,0.3333333333333333,0.5938325991189427,0.41055234954657877,0.0,0.2651438790954275,0.0
B101021776,0.3333333333333333,0.6,0.5185490519373455,0.0,0.3383686540424228,0.0
B101021820,0.3333333333333333,0.5330396475770925,0.4600164880461665,0.0,0.2666747766848563,0.0
B101021827,0.3333333333333333,0.7392070484581498,0.38499587798845836,0.0,0.3095075217785586,0.0
B101021861,0.3333333333333333,0.6784140969162996,0.45507007419620776,0.0,0.3357547530499462,0.0
B101021870,0.6666666666666666,0.4960352422907489,0.26586974443528444,0.4308457065984113,0.28855997674425954,0.0
B101021880,0.3333333333333333,0.6740088105726872,0.4427040395713108,0.0,0.3245100021802257,0.0
B101021921,0.3333333333333333,0.520704845814978,0.30008244023083264,0.0,0.16993437204761108,0.0
B101021973,0.3333333333333333,0.6484581497797357,0.35696619950535863,0.0,0.25174339059848777,0.0
B101022024,0.3333333333333333,0.7436123348017621,0.4954657873042045,0.0,0.40069072076996726,0.0
B101022095,0.3333333333333333,0.6185022026431718,0.3553173948887057,0.0,0.23900486917066113,0.0
B101022181,0.3333333333333333,0.5365638766519824,0.6174773289365211,0.0,0.36032257860661465,0.0
B101022232,0.3333333333333333,0.36740088105726876,0.2852431986809563,0.0,0.11397366666561343,0.0
B101022576,0.3333333333333333,0.5938325991189427,0.37675185490519375,0.0,0.24331476455142648,0.0
B101022588,0.3333333333333333,0.7383259911894273,0.49134377576257215,0.0,0.39453237319143963,0.0
B101022692,0.3333333333333333,0.5770925110132159,0.3520197856553998,0.0,0.2209334841586067,0.0
B101022756,0.3333333333333333,0.7515418502202643,0.5226710634789777,0.0,0.4271994211342861,0.0
B101022787,0.3333333333333333,0.5101321585903084,0.6240725474031328,0.0,0.34623168531444226,0.0
B101022802,0.6666666666666666,0.4105726872246696,0.34047815333882936,0.5398938414728373,0.3626947589270762,0.0
B101022865,0.3333333333333333,0.45286343612334806,0.5416323165704864,0.0,0.26676008986321453,0.0
B101022942,0.3333333333333333,0.8052863436123349,0.5408079142621599,0.0,0.47363348826627827,0.0
B101022963,0.3333333333333333,0.7709251101321586,0.5391591096455071,0.0,0.45204135477327234,0.0
B101022994,0.3333333333333333,0.5850220264317181,0.3734542456718879,0.0,0.23760668096978968,0.0
B101023011,0.3333333333333333,0.5559471365638767,0.34047815333882936,0.0,0.20585990944164106,0.0
B101023041,0.3333333333333333,0.4863436123348018,0.3075020610057708,0.0,0.1626448349189999,0.0
B101023042,0.3333333333333333,0.6819383259911894,0.47815333882934874,0.0,0.3546184447091611,0.0
B101023091,0.3333333333333333,0.547136563876652,0.4880461665292663,0.0,0.29040605913151185,0.0
B101023113,0.3333333333333333,0.5524229074889868,0.6001648804616653,0.0,0.3605714087101596,0.0
B101023119,0.3333333333333333,0.7374449339207049,0.3866446826051113,0.0,0.31009207503768,0.0
B101023125,0.3333333333333333,0.6052863436123348,0.42868920032976093,0.0,0.28219703552503944,0.0
B101023196,0.3333333333333333,0.5488986784140969,0.4385820280296785,0.0,0.26181350539210885,0.0
B101023225,0.6666666666666666,0.614977973568282,0.2889530090684254,0.512289164117352,0.37252473292235555,0.0
B101023255,0.3333333333333333,0.5515418502202644,0.4319868095630668,0.0,0.2591182409054572,0.0
B101023263,0.3333333333333333,0.5259911894273128,0.3215169002473207,0.0,0.18392099367734557,0.0
B101023264,0.3333333333333333,0.4731277533039648,0.507007419620775,0.0,0.2608805899880246,0.0
B101023350,0.6666666666666666,0.5643171806167401,0.37015663643858204,0.41982873469999404,0.4541125691589701,0.0
B101024827,0.3333333333333333,0.6951541850220264,0.3454245671887881,0.0,0.26114600876513916,0.0
B101025428,0.3333333333333333,0.5938325991189427,0.3726298433635614,0.0,0.24065267741191415,0.0
B101025460,0.3333333333333333,0.7400881057268722,0.4888705688375928,0.0,0.3934833370723677,0.0
B101025464,0.3333333333333333,0.4511013215859031,0.3553173948887057,0.0,0.1743169416173483,0.0
B101025584,0.3333333333333333,0.5277533039647577,0.3437757625721352,0.0,0.1973127928690822,0.0
B101025676,0.3333333333333333,0.5894273127753304,0.28936521022258865,0.0,0.1854921780454435,0.0
B101025684,0.3333333333333333,0.5083700440528635,0.23660346248969497,0.0,0.13081275021249303,0.0
B101025785,0.3333333333333333,0.5286343612334802,0.314921681780709,0.0,0.1810535229603041,0.0
B101025799,0.3333333333333333,0.49691629955947136,0.3083264633140973,0.0,0.16662611657571863,0.0
B101025800,0.3333333333333333,0.5973568281938326,0.28276999175597695,0.0,0.18370297111043002,0.0
B101025841,0.3333333333333333,0.5268722466960353,0.3099752679307502,0.0,0.17761571784720095,0.0
B101025939,0.0,0.0,0.0,0.0,0.0,0.0
B101025961,0.3333333333333333,0.7215859030837005,0.35614179719703215,0.0,0.2794859723016548,0.0
B101025965,0.6666666666666666,0.5352422907488987,0.35243198680956306,0.2668286690180918,0.4105483425545294,0.0
B101026011,0.3333333333333333,0.5198237885462555,0.30420445177246497,0.0,0.1719771487071894,0.0
B101026027,0.3333333333333333,0.49515418502202646,0.29348722176422093,0.0,0.15804424278234713,0.0
B101026034,0.3333333333333333,0.7057268722466961,0.46331409727947237,0.0,0.35559954626028106,0.0
B101026057,0.6666666666666666,0.48325991189427314,0.24237427864798022,0.19972005537349583,0.26051326935898206,0.0
B101026062,0.3333333333333333,0.507488986784141,0.2654575432811212,0.0,0.14651116496724922,0.0
B101026097,0.0,0.0,0.0,0.0,0.0,0.0
B101026128,0.3333333333333333,0.7101321585903084,0.3553173948887057,0.0,0.274412997936685,0.0
B101026133,0.3333333333333333,0.5066079295154186,0.26875515251442705,0.0,0.148073660030144,0.0
B101026135,0.3333333333333333,0.7136563876651982,0.42868920032976093,0.0,0.3327213955972081,0.0
B101026273,0.3333333333333333,0.5462555066079295,0.31244847485572963,0.0,0.18561935787614423,0.0
B101026275,0.3333333333333333,0.7030837004405287,0.20527617477328938,0.0,0.1569620293161359,0.0
B101026288,0.6666666666666666,0.6185022026431718,0.3136850783182193,0.22520839057847963,0.4133636774403519,0.0
B101026291,0.6666666666666666,0.5409691629955947,0.32646331409727947,0.23569024721355203,0.3852980115709948,0.0
B101026299,0.3333333333333333,0.4511013215859031,0.2629843363561418,0.0,0.12901880365645965,0.0
B101026327,0.3333333333333333,0.5682819383259912,0.359439406430338,0.0,0.22214603720286527,0.0
B101026429,0.3333333333333333,0.5392070484581498,0.3866446826051113,0.0,0.22673399035013161,0.0
B101026523,0.3333333333333333,0.5374449339207049,0.2852431986809563,0.0,0.1667240687434633,0.0
B101026552,0.3333333333333333,0.5876651982378854,0.37840065952184665,0.0,0.24184153235107322,0.0
B101026558,0.3333333333333333,0.5251101321585904,0.3231657048639736,0.0,0.1845545230203393,0.0
B101026562,0.3333333333333333,0.4907488986784141,0.2885408079142622,0.0,0.15399818630502307,0.0
B101026595,0.3333333333333333,0.5048458149779735,0.38499587798845836,0.0,0.21137998805615504,0.0
B101026617,0.0,0.0,0.0,0.0,0.0,0.0
B101026624,0.3333333333333333,0.5013215859030837,0.2877164056059357,0.0,0.15686644695890117,0.0
B101026644,0.3333333333333333,0.5224669603524229,0.314921681780709,0.0,0.17894123185910055,0.0
B101026691,0.3333333333333333,0.42114537444933925,0.24567188788128608,0.0,0.11252176275984974,0.0
B101026698,0.3333333333333333,0.414977973568282,0.24237427864798022,0.0,0.10938571351834708,0.0
B101026703,0.3333333333333333,0.5330396475770925,0.33800494641385,0.0,0.1959438323311668,0.0
B101026760,0.3333333333333333,0.7462555066079295,0.5061830173124485,0.0,0.4108129713948073,0.0
B101026817,0.3333333333333333,0.6387665198237886,0.34872217642209397,0.0,0.2422538793798048,0.0
B101026830,0.3333333333333333,0.5594713656387665,0.3437757625721352,0.0,0.20917132466088012,0.0
B101026943,0.3333333333333333,0.5568281938325992,0.3165704863973619,0.0,0.19170819101304662,0.0
B101026946,0.3333333333333333,0.5198237885462555,0.359439406430338,0.0,0.20320335185998528,0.0
B101026954,0.3333333333333333,0.5348017621145374,0.4657873042044518,0.0,0.27091278781348643,0.0
B101027002,0.0,0.0,0.0,0.0,0.0,0.0
B101027103,0.3333333333333333,0.5277533039647577,0.35614179719703215,0.0,0.2044103753463873,0.0
B101027113,0.3333333333333333,0.533920704845815,0.32481450948062657,0.0,0.18860847886602988,0.0
B101027124,0.3333333333333333,0.5066079295154186,0.3462489694971146,0.0,0.19076974605110578,0.0
B101027145,0.3333333333333333,0.4484581497797357,0.2044517724649629,0.0,0.09971530676407116,0.0
B101027186,0.0,0.0,0.0,0.0,0.0,0.0
B101027209,0.3333333333333333,0.5762114537444935,0.17724649629018963,0.0,0.11107301860143264,0.0
B101027246,0.3333333333333333,0.6502202643171806,0.3882934872217642,0.0,0.2745804645460549,0.0
B101027289,0.3333333333333333,0.5030837004405286,0.22093981863149217,0.0,0.12088245423895906,0.0
B101027309,0.3333333333333333,0.7110132158590309,0.3957131079967024,0.0,0.30598993304495375,0.0
B101027312,0.3333333333333333,0.5691629955947137,0.3577906018136851,0.0,0.2214698512706924,0.0
B101027320,0.3333333333333333,0.5462555066079295,0.31409727947238253,0.0,0.18659887955359092,0.0
B101027324,0.6666666666666666,0.41409691629955947,0.21187139323990106,0.6762177768806803,0.19202416574770684,0.0
