,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,detected_lang_encoded
../../data/sample_images_stratified_after_filter/B101177769.jpg,0.6703295285537374,0.0,0.6368392553484641,0.19999999999999998,0.17135657286854264,0.5,0.56,0.36470588235294116,0.2270062294878625,0.0,0.11593109288660958,0.216401443478852,0.2720202781779689,0.4446867674752756,0.7063627925264191,0.7219892150988617,0.030400069176253187,0.2561947579673286,0.35792769013049686,0.3925041494194867,0.26794919243111864,0.18361996939252725,0.07395642540196454,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177788.jpg,0.7171151583668401,0.0,0.5966074620540309,0.16705882352941176,0.14573708525829485,0.46551724137931033,0.72,0.29577464788732394,0.3977847657531799,0.0,0.0431128691302413,0.42000532523595324,0.7163678784033682,0.44739681079101146,0.6949943249464146,0.8669862192929899,0.019958772139503964,0.24138525600179225,0.43721504810457956,0.3110733475896532,0.25542369812990806,0.22672010472425838,0.0074301233946568,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177806.jpg,0.759241952074355,0.0,0.6321441803888045,0.13176470588235292,0.12263754724905503,0.29310344827586204,0.32,0.21428571428571427,0.1426653979783039,0.0,0.0856388573922038,0.14863923225959957,0.3517791820993443,0.4555269407382192,0.8487476313642992,0.8472139005392453,0.05172552411886384,0.3930677745778458,0.7375427293922301,0.1571098722073589,0.11518635476373278,0.1435347653794025,0.0,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101177857.jpg,0.43628007683626335,0.0,0.6372361948942105,0.14823529411764705,0.07811843763124737,0.20689655172413793,0.16,0.6984126984126984,0.1864084925667097,1.0,0.0,0.19460904836900486,0.5184760826199887,0.4410733763876278,0.7079671980585165,0.8502097064110247,0.005632430755888131,0.306426701741381,0.7661437521642984,0.06122417518833245,0.046745781122056705,0.24684853702619483,0.0,1.0
../../data/sample_images_stratified_after_filter/B101177950.jpg,0.8473776186352063,0.0,0.41563971427348206,0.9999999999999999,1.0,0.603448275862069,0.48,0.1011764705882353,0.6197503415552531,0.0,1.0,0.6459638677075425,0.30770136979506385,0.45372024519439524,0.6985349692084291,0.8478130617136009,0.08568433093638489,0.34698046942931593,0.6991971401764734,0.155835905898228,0.17445763018700924,0.315085907009341,0.021094492467537865,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101177987.jpg,0.5964357325154465,0.0,0.702707929137417,0.09176470588235293,0.08189836203275935,0.20689655172413793,0.32,0.48717948717948717,0.15462683084148637,0.0,0.012323916801668666,0.161035984998697,0.40699327014063275,0.47133552674667856,0.7410497918764911,0.8466147393648892,0.05266317177694065,0.46384867628417703,0.6058408614677002,0.1971172486778196,0.16193213588579206,0.3043280376652234,0.0,0.6538461538461539
../../data/sample_images_stratified_after_filter/B101178008.jpg,0.708934035864487,0.0,0.6211516530576591,0.04941176470588235,0.04535909281814364,0.1724137931034483,0.2,0.38095238095238093,0.30475900594673117,0.0,0.0,0.3186827972218131,0.7459677242646143,0.46094702736969095,0.8059849908566501,0.8526063511084484,0.01638199191343872,0.33938903189816105,0.7431035216470527,0.09634945486769812,0.09349156224411034,0.14255266254295088,0.0,1.0
../../data/sample_images_stratified_after_filter/B101178019.jpg,0.7362261337722467,0.11157148941040988,0.5571376908590626,0.07294117647058823,0.05501889962200757,0.15517241379310345,0.28,0.3225806451612903,0.27807133347602586,0.0,0.011443678822595463,0.290422223229359,0.38777938310988963,0.4478484846769675,0.799783881152528,0.8508088675853805,0.024247304396046082,0.3731409695146529,0.6764473833159146,0.15420240327084228,0.1368811472833578,0.2673390706630704,0.04329395843635049,0.23076923076923078
../../data/sample_images_stratified_after_filter/B101178041.jpg,0.8937652137174248,0.0,0.4623120285131821,0.12705882352941175,0.125157496850063,0.29310344827586204,0.36,0.09259259259259259,0.4349693570080763,0.0,0.03357645054502417,0.42976778572156943,0.6528850151400473,0.5345698707805161,0.7391259687646705,0.7711204313960457,0.021250727797171437,0.350155549772737,0.7214888510747381,0.18383484408997297,0.20867791700784954,0.12278535178627584,0.0012408424857268357,0.19230769230769232
../../data/sample_images_stratified_after_filter/B101178136.jpg,0.8457693520302905,0.0,0.544999229438388,0.18588235294117644,0.18059638807223857,0.3103448275862069,0.4,0.16455696202531644,0.0,0.0,0.05910464576271932,0.0,0.0,0.4975326121321255,0.0,0.8532055122828041,0.04439124562442808,0.4219885556716475,0.6692766080648238,0.22147705978742283,0.17445763018700625,0.25472633559388413,0.0,0.46153846153846156
